,FragmentID, SessionEndDate,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...,AreaLaHistoriaInvolucra,AreaEstaHistoriaMeEnseño,AreaLaLeccionImpactoEn,AreaEsImportante
39,9ddc5b5b-82ad-4388-9f1f-ff93843d5e84,2019/07/24 13:38:49.352,Muy Feliz,Siempre,Experiencia personal,Común,Por algun tiempo,Todo el mundo,En más de 4,15,8,7. Jesús Amigo,masculino,colegio bueno buen conocimientotiene buen compañerismo ademas colegio hecho eventos importantes buenos hace unas clases tener mas aprendizaje entonces digo buen colegio,buen colegio,"Educación / aprendizaje,Valores,Salud,Innovación / creatividad,Relación con los compañeros,Relación con la familia,Relación con los profesores","Papá,mamá","Bachiller,Técnico",Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
40,e669b88f-55f2-42fb-aff1-43e3b80c9f8a,2019/07/16 13:20:25.522,Indiferente,Hace más de dos años,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,16,10,6. Camilo Mora,masculino,colegio párese buenos materiales trabajo puede utilizar momento investigar tarea trabajo gustan profesores gustan método utilizan momento enseñar olvidar vez casi matan profesor quitarle celular compañero cascaron dos salones,nan,Relación con los profesores,"Papá,mamá,Hermanos",No tiene educación formal,Completamente novedoso,,Me interesa poco / Importa mucho para mi futuro,,,,Profesores,Importancia de experimentar,,
41,ec67c29d-48f5-4122-82b7-da3fdd6fd19a,2019/07/18 13:42:33.757,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,13,8,9. Reino de Bélgica,femenino,colegio lugar pudo aprender cosas nuevascosas nunca vistotambién puedo compartir personas agradablesalegres aunque sonmi familia van convirtiendo personas tan importantes familiatambién lugar paso días segunda casa cole tambiénestamos aprendiendo respetarnos ser buena persona cole enseña muchas cosas mas importante hacemos sale mal rindamos sigamos luchando todas metas,así colegio,"Educación / aprendizaje,Valores,Relación con los compañeros","Papá,mamá,Hermanos","Bachiller,Pregrado (profesional)",Pasa todo el tiempo,Total control,,,,,Familia comunidad amigos,Nuevas conocimientos habilidades,Relación demás/Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
42,9f842081-e54f-4468-a622-ca4e15022bce,2019/08/06 14:23:49.280,Muy Feliz,Siempre,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,16,11,2.Álvaro Marín Velasco,femenino,colegio chevere hacen actividades divertidas dinámicas coordinadora mejor lleva bien ami hablaron conocerla supe caería bien equivoque alguien necesita dudar atiende amo bueno colegio siempre ambiente chevere profes bien,colegio pasa bien,Innovación / creatividad,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades/Importancia de experimentar,Relación demás/Entender sucede alrededor,Comprender a los otros
43,39af43d5-9eb8-407c-9963-ffb343c66b71,2019/07/22 14:14:19.660,Indiferente,Siempre,Una historia que escuchaste por ahí,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,En 2,15,9,8. Guadalupe,femenino,colegio gusta ocasiones profesores duros estudiantes mas choca profesora yuliana diga entiendo usted entienda veo chiquita profesor andres ciencias naturales puede ver compañeros hablando tema pidiendo ayuda algún compañero regaña bueno buen profesor,amargados,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
44,904e7520-0714-40a6-a7ce-94f9abd138e9,2019/08/06 19:05:04.252,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Nadie,En 3,10,5,2.Álvaro Marín Velasco,masculino,cam biaria profesores llocam biaria delaclases cribamos,cam biaria delos profesores,Relación con los profesores,"mamá,Hermanos,otros",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Relación demás,Comprender a los otros
45,e319f7a9-47d9-4836-8d12-ccce0d25e4ab,2019/07/15 16:03:21.332,Muy Feliz,Siempre,Una opinión,Muy rara y única,Por siempre,Todo el mundo,En 2,14,7,4. Benedikta Zur Nieden,masculino,excelente colegio cade micocomo publico profesores hacen bien trabajo desempeñan darnos mejor,persevera cansa,Educación / aprendizaje,"Papá,mamá,Hermanos",Pregrado (profesional),Pasa todo el tiempo,Control,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
46,11a55943-2305-4302-bbd4-61b3e7703b81,2019/07/15 15:16:02.952,Indiferente,Siempre,Experiencia personal,Común,Por algun tiempo,Nadie,En 2,18,9,4. Benedikta Zur Nieden,femenino,colegiopues buenonos ayudan comprenden escuela cosas buenas malas pone parte pude bienpero ami gusta,gran colegio,Educación / aprendizaje,"mamá,Hermanos",Primaria,,,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,,,,
47,de8e18a3-34b8-4c5e-8ecb-b89204590776,2019/07/18 15:48:50.205,Muy Feliz,No se,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,Sólo en este,10,5,1.Alfonso López Pumarejo,femenino,colegio podemos aprende leer escribir sumar restar,loa amigos,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
48,ee5cc5c6-0114-4e73-86f6-1ba1cf5fc054,2019/07/24 15:01:21.546,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por mucho tiempo,Los compañeros,Sólo en este,13,6,7. Jesús Amigo,femenino,dia jugando escondi baño tome agua niña cojio cabeza undio rebente,diente aporiado,Salud,otros familiares,Pregrado (profesional),Pasa todo el tiempo,Absolutamente ningun control,,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Familia comunidad amigos,,Entender sucede alrededor,Comprender a los otros
49,f69ffdc0-6af8-461e-8a7b-26350825392b,2019/07/23 13:06:40.025,Feliz,Hace seis meses,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 2,12,7,3. Bello Oriente,masculino,bueno biblioteca grande buenos profesores tan aburridas clasepero mala infraestructura cancha casi grama salones presentas fallas salón falta ventana pared floja barandales caídos flojos sala casi computadores pedir prestados coordinación portátiles alcancen estudiantespero cuanto profesores clase bien,reseña bello oriente,"La seguridad en el colegio,Educación / aprendizaje,Relación con los profesores","Papá,mamá,Hermanos,otros familiares",Técnico,Pasa frecuentemente,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Neutro,Neutro,Neutro,Neutro
50,1977dcab-ba95-480a-b650-990d1663c3df,2019/07/24 16:46:58.834,Indiferente,Hace más de dos años,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Los compañeros,Sólo en este,16,11,7. Jesús Amigo,masculino,momento simplemente conocí peores personas aula colegio grado chica personal mala vibra salón conllevaba conflictos dentro inconformidades separaciones lasos amistosos culpa chismes conllevaban segundas podían ser peleas maltratos verbales chica solo intentaba sentirse mas demás superior personas conocimientos vida lenta hecho saber cada persona realiza vida personal mas lenta demássolo día moleste decidí parar chica cosas pasaban así decidí decir cosas sucedían tomo mal decidió abofetearme inconscientemente decidí responder golpe pegue nariz haciendo sangrara luego dos días chica decidió salirse colegio arreglaron inconformidades salón,solo inepta,"Bullying / matoneo,Comida,Relación con los compañeros","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Ser el mejor
51,64f72b79-7a49-4c16-9395-105d3dade63b,2019/07/22 13:43:11.697,Muy Feliz,Hace un año,Experiencia personal,Común,Por mucho tiempo,Nadie,En más de 4,16,9,8. Guadalupe,masculino,nunca problemas ningún profesor gusta clase profesora unas cuantas solo creen perfectas nadie mas hablar podemos tocar tema aparte clase podemos sacar tiempo hablar vida notros ademas ell solo quieren ponernos copiar tampoco gusta comportamiento profesores tampoco perfectos comparen demás personas menos animales basura par traten así seres humanos seres humanos cometemos errores,vida tod hombres mujeres,La seguridad en el colegio,"Papá,mamá,Hermanos,otros familiares",Bachiller,,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Importancia de experimentar,Relación demás,Trabajar en equipo
52,5f3b5443-a49e-466b-8580-2f371f009b7d,2019/07/18 13:30:45.463,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por mucho tiempo,Todo el mundo,En 2,14,7,9. Reino de Bélgica,masculino,escuela buena parque cancha jugar profesores excelente enseñar gusta muchísimo educación ficica divierte descanso ver juegos futbol biblioteca divertirse muchisimo bibliotecaria amor nombre milena,escuela casa institución educativa reino bélgica,"La seguridad en el colegio,Educación / aprendizaje,Valores,Salud,Relación con los compañeros,Relación con la familia,Relación con los profesores",mamá,Primaria,Completamente novedoso,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Familia comunidad amigos,Nuevas conocimientos habilidades/Importancia de experimentar,Relación demás/Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
53,5007a546-1ed5-4c51-bd20-a6ab8266d909,2019/07/23 15:20:32.203,Muy Feliz,Hace más de dos años,Experiencia personal,Común,Por mucho tiempo,Los compañeros,En 2,7,2,5. Caicedo,masculino,ingrese grado transición preocupe tenia amigos pasar tiempo conseguí amigos amigos buenos maltrataban,amigos,"La seguridad en el colegio,Valores,Justicia,Relación con los compañeros,Relación con la familia","Papá,mamá,Hermanos,otros familiares",Pregrado (profesional),Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
54,317be5f7-e655-4ab3-95dd-80012167925f,2019/07/24 13:54:03.102,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 2,13,7,7. Jesús Amigo,femenino,parece bueno nivel academico forma trantan compañeros excelente encanta tambien forma profes expresan hacia,felicidad colegio,Educación / aprendizaje,"Papá,mamá,Hermanos,otros",Bachiller,Completamente novedoso,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
55,91581db6-1b5f-4576-8c8e-a07c8551298f,2019/07/24 15:57:44.402,Triste,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,13,6,7. Jesús Amigo,masculino,hola conosco aun amigo siempre llegaba decian pezcador mantenia sacandoce mocos cada rato sesentia mal entonces ledije sintiera mal vida quisiera comia loque qui siera tonces medijo gracias llano sentire mal dise gente algien dice presta atencion,importa diga gente vivi vida atu modo,Bullying / matoneo,"mamá,Hermanos,otros",Bachiller,Pasa frecuentemente,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Familia comunidad amigos,Comprender como son cosas,Relación demás,Comprender a los otros
56,84302c20-762c-4165-b51a-cfabaabe72a1,2019/08/01 13:37:05.835,Indiferente,Hace más de dos años,Experiencia personal,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,En más de 4,16,9,10. Rodrigo Correa Palacio,masculino,verdad nunca buena opinión colegio normalmente hacían bullying pues mas responsable así iba bien sexto grado empece acostumbrar pues problemas disminuyeron hice mas responsable sacar mejores notas acostumbre sociedad reglas adaptándome,pequeño resumen vida escolar,"Bullying / matoneo,Relación con los compañeros","Papá,mamá,Hermanos,otros familiares",Bachiller,,Control,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Comprender como son cosas,Neutro,Neutro
57,956d0416-7b7c-415f-8899-0bb5587f8210,2019/07/24 21:40:05.671,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En más de 4,14,7,12. Samuel Barrientos,masculino,colegio samuel barrientos restrepo colegio aburrido recomendaría nadie simple hecho profesores tratan mal callan super feo irrespetuosos gusta profesores repitan sucesivamente temas mas deberían cambiar temas mas aburridos mas divertidos pocas palabras hacer estudiante interese estudio hacen pocas palabras colegio samuel barrientos restrepo agradable,desagradable samuel barrientos restrepo,"Valores,Relación con los compañeros,Relación con los profesores","Papá,mamá",Bachiller,Pasa todo el tiempo,,,,Me interesa mucho / Importa poco para mi futuro,,Profesores,Nuevas conocimientos habilidades/Importancia de experimentar,Relación demás,Comprender a los otros
58,9607e959-dc6a-4734-a997-a7b666610132,2019/07/18 12:45:18.394,Muy Feliz,Siempre,Una opinión,Común,Por siempre,Todo el mundo,Sólo en este,11,6,9. Reino de Bélgica,masculino,bienbenidos ala institucion educativa reinodebelgica uncolejio chebere buenos tecolaboraran,colegio mejor haca,Tecnología,"Papá,mamá,Hermanos,otros familiares",Técnico,,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,,,,
59,17767e46-a3b5-4487-9d62-1a0a690eddbb,2019/07/18 12:37:48.237,Muy Feliz,Hace un año,Una experiencia que alguien te compartió,Pasa todo el tiempo,Por mucho tiempo,Los compañeros,En más de 4,11,5,1.Alfonso López Pumarejo,masculino,hola amigo llamas puedes enseñar colegio claro,amigo nuevo,"Educación / aprendizaje,Valores",mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Familia comunidad amigos/Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
60,d969cf9e-3930-462f-8c66-1a2606d2a2c9,2019/07/22 13:27:00.600,Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Se me va a olvidar,Los compañeros,En 3,10,5,3. Bello Oriente,masculino,dia colegio estudiar colegio estudiantes grado onse inventaron juegos despues amigos jugamos juntos amigo queria compartir juegos demas dijimos ala profesora dijo volbiera hacer segimos jugando despues casas,dia juegos escuela,Relación con los compañeros,Hermanos,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades/Comprender como son cosas,Relación demás,Trabajar en equipo
